ID,industrycode,industry,code,name
792,31-33,Manufacturing,334519,Other Measuring and Controlling Device Manufacturing
793,31-33,Manufacturing,3346,Manufacturing and Reproducing Magnetic and Optical Media
794,31-33,Manufacturing,33461,Manufacturing and Reproducing Magnetic and Optical Media
795,31-33,Manufacturing,334613,Blank Magnetic and Optical Recording Media Manufacturing
796,31-33,Manufacturing,334614,"Software and Other Prerecorded Compact Disc, Tape, and Record Reproducing"
797,31-33,Manufacturing,335,"Electrical Equipment, Appliance, and Component Manufacturing"
798,31-33,Manufacturing,3351,Electric Lighting Equipment Manufacturing
799,31-33,Manufacturing,33511,Electric Lamp Bulb and Part Manufacturing
800,31-33,Manufacturing,335110,Electric Lamp Bulb and Part Manufacturing
801,31-33,Manufacturing,33512,Lighting Fixture Manufacturing
802,31-33,Manufacturing,335121,Residential Electric Lighting Fixture Manufacturing
803,31-33,Manufacturing,335122,"Commercial, Industrial, and Institutional Electric Lighting Fixture Manufacturing"
804,31-33,Manufacturing,335129,Other Lighting Equipment Manufacturing
805,31-33,Manufacturing,3352,Household Appliance Manufacturing
806,31-33,Manufacturing,33521,Small Electrical Appliance Manufacturing
807,31-33,Manufacturing,335210,Small Electrical Appliance Manufacturing
808,31-33,Manufacturing,33522,Major Household Appliance Manufacturing
809,31-33,Manufacturing,335220,Major Household Appliance Manufacturing
810,31-33,Manufacturing,3353,Electrical Equipment Manufacturing
811,31-33,Manufacturing,33531,Electrical Equipment Manufacturing
812,31-33,Manufacturing,335311,"Power, Distribution, and Specialty Transformer Manufacturing"
813,31-33,Manufacturing,335312,Motor and Generator Manufacturing
814,31-33,Manufacturing,335313,Switchgear and Switchboard Apparatus Manufacturing
815,31-33,Manufacturing,335314,Relay and Industrial Control Manufacturing
816,31-33,Manufacturing,3359,Other Electrical Equipment and Component Manufacturing
817,31-33,Manufacturing,33591,Battery Manufacturing
818,31-33,Manufacturing,335911,Storage Battery Manufacturing
819,31-33,Manufacturing,335912,Primary Battery Manufacturing
820,31-33,Manufacturing,33592,Communication and Energy Wire and Cable Manufacturing
821,31-33,Manufacturing,335921,Fiber Optic Cable Manufacturing
822,31-33,Manufacturing,335929,Other Communication and Energy Wire Manufacturing
823,31-33,Manufacturing,33593,Wiring Device Manufacturing
824,31-33,Manufacturing,335931,Current-Carrying Wiring Device Manufacturing
825,31-33,Manufacturing,335932,Noncurrent-Carrying Wiring Device Manufacturing
826,31-33,Manufacturing,33599,All Other Electrical Equipment and Component Manufacturing
827,31-33,Manufacturing,335991,Carbon and Graphite Product Manufacturing
828,31-33,Manufacturing,335999,All Other Miscellaneous Electrical Equipment and Component Manufacturing
829,31-33,Manufacturing,336,Transportation Equipment Manufacturing
830,31-33,Manufacturing,3361,Motor Vehicle Manufacturing
831,31-33,Manufacturing,33611,Automobile and Light Duty Motor Vehicle Manufacturing
832,31-33,Manufacturing,336111,Automobile Manufacturing
833,31-33,Manufacturing,336112,Light Truck and Utility Vehicle Manufacturing
834,31-33,Manufacturing,33612,Heavy Duty Truck Manufacturing
835,31-33,Manufacturing,336120,Heavy Duty Truck Manufacturing
836,31-33,Manufacturing,3362,Motor Vehicle Body and Trailer Manufacturing
837,31-33,Manufacturing,33621,Motor Vehicle Body and Trailer Manufacturing
838,31-33,Manufacturing,336211,Motor Vehicle Body Manufacturing
839,31-33,Manufacturing,336212,Truck Trailer Manufacturing
840,31-33,Manufacturing,336213,Motor Home Manufacturing
841,31-33,Manufacturing,336214,Travel Trailer and Camper Manufacturing
842,31-33,Manufacturing,3363,Motor Vehicle Parts Manufacturing
843,31-33,Manufacturing,33631,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing
844,31-33,Manufacturing,336310,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing
845,31-33,Manufacturing,33632,Motor Vehicle Electrical and Electronic Equipment Manufacturing
846,31-33,Manufacturing,336320,Motor Vehicle Electrical and Electronic Equipment Manufacturing
847,31-33,Manufacturing,33633,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing
848,31-33,Manufacturing,336330,Motor Vehicle Steering and Suspension Components (except Spring) Manufacturing
849,31-33,Manufacturing,33634,Motor Vehicle Brake System Manufacturing
850,31-33,Manufacturing,336340,Motor Vehicle Brake System Manufacturing
851,31-33,Manufacturing,33635,Motor Vehicle Transmission and Power Train Parts Manufacturing
852,31-33,Manufacturing,336350,Motor Vehicle Transmission and Power Train Parts Manufacturing
853,31-33,Manufacturing,33636,Motor Vehicle Seating and Interior Trim Manufacturing
854,31-33,Manufacturing,336360,Motor Vehicle Seating and Interior Trim Manufacturing
855,31-33,Manufacturing,33637,Motor Vehicle Metal Stamping
856,31-33,Manufacturing,336370,Motor Vehicle Metal Stamping
857,31-33,Manufacturing,33639,Other Motor Vehicle Parts Manufacturing
858,31-33,Manufacturing,336390,Other Motor Vehicle Parts Manufacturing
859,31-33,Manufacturing,3364,Aerospace Product and Parts Manufacturing
860,31-33,Manufacturing,33641,Aerospace Product and Parts Manufacturing
861,31-33,Manufacturing,336411,Aircraft Manufacturing
862,31-33,Manufacturing,336412,Aircraft Engine and Engine Parts Manufacturing
863,31-33,Manufacturing,336413,Other Aircraft Parts and Auxiliary Equipment Manufacturing
864,31-33,Manufacturing,336414,Guided Missile and Space Vehicle Manufacturing
865,31-33,Manufacturing,336415,Guided Missile and Space Vehicle Propulsion Unit and Propulsion Unit Parts Manufacturing
866,31-33,Manufacturing,336419,Other Guided Missile and Space Vehicle Parts and Auxiliary Equipment Manufacturing
867,31-33,Manufacturing,3365,Railroad Rolling Stock Manufacturing
868,31-33,Manufacturing,33651,Railroad Rolling Stock Manufacturing
869,31-33,Manufacturing,336510,Railroad Rolling Stock Manufacturing
870,31-33,Manufacturing,3366,Ship and Boat Building
871,31-33,Manufacturing,33661,Ship and Boat Building
872,31-33,Manufacturing,336611,Ship Building and Repairing
873,31-33,Manufacturing,336612,Boat Building
874,31-33,Manufacturing,3369,Other Transportation Equipment Manufacturing
875,31-33,Manufacturing,33699,Other Transportation Equipment Manufacturing
876,31-33,Manufacturing,336991,"Motorcycle, Bicycle, and Parts Manufacturing"
877,31-33,Manufacturing,336992,"Military Armored Vehicle, Tank, and Tank Component Manufacturing"
878,31-33,Manufacturing,336999,All Other Transportation Equipment Manufacturing
879,31-33,Manufacturing,337,Furniture and Related Product Manufacturing
880,31-33,Manufacturing,3371,Household and Institutional Furniture and Kitchen Cabinet Manufacturing
881,31-33,Manufacturing,33711,Wood Kitchen Cabinet and Countertop Manufacturing
882,31-33,Manufacturing,337110,Wood Kitchen Cabinet and Countertop Manufacturing
883,31-33,Manufacturing,33712,Household and Institutional Furniture Manufacturing
884,31-33,Manufacturing,337121,Upholstered Household Furniture Manufacturing
885,31-33,Manufacturing,337122,Nonupholstered Wood Household Furniture Manufacturing
886,31-33,Manufacturing,337124,Metal Household Furniture Manufacturing
887,31-33,Manufacturing,337125,Household Furniture (except Wood and Metal) Manufacturing
888,31-33,Manufacturing,337127,Institutional Furniture Manufacturing
889,31-33,Manufacturing,3372,Office Furniture (including Fixtures) Manufacturing
890,31-33,Manufacturing,33721,Office Furniture (including Fixtures) Manufacturing
891,31-33,Manufacturing,337211,Wood Office Furniture Manufacturing
892,31-33,Manufacturing,337212,Custom Architectural Woodwork and Millwork Manufacturing
893,31-33,Manufacturing,337214,Office Furniture (except Wood) Manufacturing
894,31-33,Manufacturing,337215,"Showcase, Partition, Shelving, and Locker Manufacturing"
895,31-33,Manufacturing,3379,Other Furniture Related Product Manufacturing
896,31-33,Manufacturing,33791,Mattress Manufacturing
897,31-33,Manufacturing,337910,Mattress Manufacturing
898,31-33,Manufacturing,33792,Blind and Shade Manufacturing
899,31-33,Manufacturing,337920,Blind and Shade Manufacturing
900,31-33,Manufacturing,339,Miscellaneous Manufacturing
901,31-33,Manufacturing,3391,Medical Equipment and Supplies Manufacturing
902,31-33,Manufacturing,33911,Medical Equipment and Supplies Manufacturing
903,31-33,Manufacturing,339112,Surgical and Medical Instrument Manufacturing
904,31-33,Manufacturing,339113,Surgical Appliance and Supplies Manufacturing
905,31-33,Manufacturing,339114,Dental Equipment and Supplies Manufacturing
906,31-33,Manufacturing,339115,Ophthalmic Goods Manufacturing
907,31-33,Manufacturing,339116,Dental Laboratories
908,31-33,Manufacturing,3399,Other Miscellaneous Manufacturing
909,31-33,Manufacturing,33991,Jewelry and Silverware Manufacturing
910,31-33,Manufacturing,339910,Jewelry and Silverware Manufacturing
911,31-33,Manufacturing,33992,Sporting and Athletic Goods Manufacturing
912,31-33,Manufacturing,339920,Sporting and Athletic Goods Manufacturing
913,31-33,Manufacturing,33993,"Doll, Toy, and Game Manufacturing"
914,31-33,Manufacturing,339930,"Doll, Toy, and Game Manufacturing"
915,31-33,Manufacturing,33994,Office Supplies (except Paper) Manufacturing
916,31-33,Manufacturing,339940,Office Supplies (except Paper) Manufacturing
917,31-33,Manufacturing,33995,Sign Manufacturing
918,31-33,Manufacturing,339950,Sign Manufacturing
919,31-33,Manufacturing,33999,All Other Miscellaneous Manufacturing
920,31-33,Manufacturing,339991,"Gasket, Packing, and Sealing Device Manufacturing"
921,31-33,Manufacturing,339992,Musical Instrument Manufacturing
922,31-33,Manufacturing,339993,"Fastener, Button, Needle, and Pin Manufacturing"
923,31-33,Manufacturing,339994,"Broom, Brush, and Mop Manufacturing"
924,31-33,Manufacturing,339995,Burial Casket Manufacturing
925,31-33,Manufacturing,339999,All Other Miscellaneous Manufacturing
926,42,Wholesale Trade,42,Wholesale Trade
927,42,Wholesale Trade,423,"Merchant Wholesalers, Durable Goods"
928,42,Wholesale Trade,4231,Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers
929,42,Wholesale Trade,42311,Automobile and Other Motor Vehicle Merchant Wholesalers
930,42,Wholesale Trade,423110,Automobile and Other Motor Vehicle Merchant Wholesalers
931,42,Wholesale Trade,42312,Motor Vehicle Supplies and New Parts Merchant Wholesalers
932,42,Wholesale Trade,423120,Motor Vehicle Supplies and New Parts Merchant Wholesalers
933,42,Wholesale Trade,42313,Tire and Tube Merchant Wholesalers
934,42,Wholesale Trade,423130,Tire and Tube Merchant Wholesalers
935,42,Wholesale Trade,42314,Motor Vehicle Parts (Used) Merchant Wholesalers
936,42,Wholesale Trade,423140,Motor Vehicle Parts (Used) Merchant Wholesalers
937,42,Wholesale Trade,4232,Furniture and Home Furnishing Merchant Wholesalers
938,42,Wholesale Trade,42321,Furniture Merchant Wholesalers
939,42,Wholesale Trade,423210,Furniture Merchant Wholesalers
940,42,Wholesale Trade,42322,Home Furnishing Merchant Wholesalers
941,42,Wholesale Trade,423220,Home Furnishing Merchant Wholesalers
942,42,Wholesale Trade,4233,Lumber and Other Construction Materials Merchant Wholesalers
943,42,Wholesale Trade,42331,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers"
944,42,Wholesale Trade,423310,"Lumber, Plywood, Millwork, and Wood Panel Merchant Wholesalers"
945,42,Wholesale Trade,42332,"Brick, Stone, and Related Construction Material Merchant Wholesalers"
946,42,Wholesale Trade,423320,"Brick, Stone, and Related Construction Material Merchant Wholesalers"
947,42,Wholesale Trade,42333,"Roofing, Siding, and Insulation Material Merchant Wholesalers"
948,42,Wholesale Trade,423330,"Roofing, Siding, and Insulation Material Merchant Wholesalers"
949,42,Wholesale Trade,42339,Other Construction Material Merchant Wholesalers
950,42,Wholesale Trade,423390,Other Construction Material Merchant Wholesalers
951,42,Wholesale Trade,4234,Professional and Commercial Equipment and Supplies Merchant Wholesalers
952,42,Wholesale Trade,42341,Photographic Equipment and Supplies Merchant Wholesalers
953,42,Wholesale Trade,423410,Photographic Equipment and Supplies Merchant Wholesalers
954,42,Wholesale Trade,42342,Office Equipment Merchant Wholesalers
955,42,Wholesale Trade,423420,Office Equipment Merchant Wholesalers
956,42,Wholesale Trade,42343,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers
957,42,Wholesale Trade,423430,Computer and Computer Peripheral Equipment and Software Merchant Wholesalers
958,42,Wholesale Trade,42344,Other Commercial Equipment Merchant Wholesalers
959,42,Wholesale Trade,423440,Other Commercial Equipment Merchant Wholesalers
960,42,Wholesale Trade,42345,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers"
961,42,Wholesale Trade,423450,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers"
962,42,Wholesale Trade,42346,Ophthalmic Goods Merchant Wholesalers
963,42,Wholesale Trade,423460,Ophthalmic Goods Merchant Wholesalers
964,42,Wholesale Trade,42349,Other Professional Equipment and Supplies Merchant Wholesalers
965,42,Wholesale Trade,423490,Other Professional Equipment and Supplies Merchant Wholesalers
966,42,Wholesale Trade,4235,Metal and Mineral (except Petroleum) Merchant Wholesalers
967,42,Wholesale Trade,42351,Metal Service Centers and Other Metal Merchant Wholesalers
968,42,Wholesale Trade,423510,Metal Service Centers and Other Metal Merchant Wholesalers
969,42,Wholesale Trade,42352,Coal and Other Mineral and Ore Merchant Wholesalers
970,42,Wholesale Trade,423520,Coal and Other Mineral and Ore Merchant Wholesalers
971,42,Wholesale Trade,4236,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers
972,42,Wholesale Trade,42361,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers"
973,42,Wholesale Trade,423610,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers"
974,42,Wholesale Trade,42362,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers"
975,42,Wholesale Trade,423620,"Household Appliances, Electric Housewares, and Consumer Electronics Merchant Wholesalers"
976,42,Wholesale Trade,42369,Other Electronic Parts and Equipment Merchant Wholesalers
977,42,Wholesale Trade,423690,Other Electronic Parts and Equipment Merchant Wholesalers
978,42,Wholesale Trade,4237,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers"
979,42,Wholesale Trade,42371,Hardware Merchant Wholesalers
980,42,Wholesale Trade,423710,Hardware Merchant Wholesalers
981,42,Wholesale Trade,42372,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers
982,42,Wholesale Trade,423720,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers
983,42,Wholesale Trade,42373,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers
984,42,Wholesale Trade,423730,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers
985,42,Wholesale Trade,42374,Refrigeration Equipment and Supplies Merchant Wholesalers
986,42,Wholesale Trade,423740,Refrigeration Equipment and Supplies Merchant Wholesalers
987,42,Wholesale Trade,4238,"Machinery, Equipment, and Supplies Merchant Wholesalers"
988,42,Wholesale Trade,42381,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers
989,42,Wholesale Trade,423810,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers
990,42,Wholesale Trade,42382,Farm and Garden Machinery and Equipment Merchant Wholesalers
991,42,Wholesale Trade,423820,Farm and Garden Machinery and Equipment Merchant Wholesalers
992,42,Wholesale Trade,42383,Industrial Machinery and Equipment Merchant Wholesalers
993,42,Wholesale Trade,423830,Industrial Machinery and Equipment Merchant Wholesalers
994,42,Wholesale Trade,42384,Industrial Supplies Merchant Wholesalers
995,42,Wholesale Trade,423840,Industrial Supplies Merchant Wholesalers
996,42,Wholesale Trade,42385,Service Establishment Equipment and Supplies Merchant Wholesalers
997,42,Wholesale Trade,423850,Service Establishment Equipment and Supplies Merchant Wholesalers
998,42,Wholesale Trade,42386,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers
999,42,Wholesale Trade,423860,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers
1000,42,Wholesale Trade,4239,Miscellaneous Durable Goods Merchant Wholesalers
1001,42,Wholesale Trade,42391,Sporting and Recreational Goods and Supplies Merchant Wholesalers
1002,42,Wholesale Trade,423910,Sporting and Recreational Goods and Supplies Merchant Wholesalers
1003,42,Wholesale Trade,42392,Toy and Hobby Goods and Supplies Merchant Wholesalers
1004,42,Wholesale Trade,423920,Toy and Hobby Goods and Supplies Merchant Wholesalers
1005,42,Wholesale Trade,42393,Recyclable Material Merchant Wholesalers
1006,42,Wholesale Trade,423930,Recyclable Material Merchant Wholesalers
1007,42,Wholesale Trade,42394,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers"
1008,42,Wholesale Trade,423940,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers"
1009,42,Wholesale Trade,42399,Other Miscellaneous Durable Goods Merchant Wholesalers
1010,42,Wholesale Trade,423990,Other Miscellaneous Durable Goods Merchant Wholesalers
1011,42,Wholesale Trade,424,"Merchant Wholesalers, Nondurable Goods"
1012,42,Wholesale Trade,4241,Paper and Paper Product Merchant Wholesalers
1013,42,Wholesale Trade,42411,Printing and Writing Paper Merchant Wholesalers
1014,42,Wholesale Trade,424110,Printing and Writing Paper Merchant Wholesalers
1015,42,Wholesale Trade,42412,Stationery and Office Supplies Merchant Wholesalers
1016,42,Wholesale Trade,424120,Stationery and Office Supplies Merchant Wholesalers
1017,42,Wholesale Trade,42413,Industrial and Personal Service Paper Merchant Wholesalers
1018,42,Wholesale Trade,424130,Industrial and Personal Service Paper Merchant Wholesalers
1019,42,Wholesale Trade,4242,Drugs and Druggists' Sundries Merchant Wholesalers
1020,42,Wholesale Trade,42421,Drugs and Druggists' Sundries Merchant Wholesalers
1021,42,Wholesale Trade,424210,Drugs and Druggists' Sundries Merchant Wholesalers
1022,42,Wholesale Trade,4243,"Apparel, Piece Goods, and Notions Merchant Wholesalers"
1023,42,Wholesale Trade,42431,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers"
1024,42,Wholesale Trade,424310,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers"
1025,42,Wholesale Trade,42432,Men's and Boys' Clothing and Furnishings Merchant Wholesalers
1026,42,Wholesale Trade,424320,Men's and Boys' Clothing and Furnishings Merchant Wholesalers
1027,42,Wholesale Trade,42433,"Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers"
1028,42,Wholesale Trade,424330,"Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers"
1029,42,Wholesale Trade,42434,Footwear Merchant Wholesalers
1030,42,Wholesale Trade,424340,Footwear Merchant Wholesalers
1031,42,Wholesale Trade,4244,Grocery and Related Product Merchant Wholesalers
1032,42,Wholesale Trade,42441,General Line Grocery Merchant Wholesalers
1033,42,Wholesale Trade,424410,General Line Grocery Merchant Wholesalers
1034,42,Wholesale Trade,42442,Packaged Frozen Food Merchant Wholesalers
1035,42,Wholesale Trade,424420,Packaged Frozen Food Merchant Wholesalers
1036,42,Wholesale Trade,42443,Dairy Product (except Dried or Canned) Merchant Wholesalers
1037,42,Wholesale Trade,424430,Dairy Product (except Dried or Canned) Merchant Wholesalers
1038,42,Wholesale Trade,42444,Poultry and Poultry Product Merchant Wholesalers
1039,42,Wholesale Trade,424440,Poultry and Poultry Product Merchant Wholesalers
1040,42,Wholesale Trade,42445,Confectionery Merchant Wholesalers
1041,42,Wholesale Trade,424450,Confectionery Merchant Wholesalers
1042,42,Wholesale Trade,42446,Fish and Seafood Merchant Wholesalers
1043,42,Wholesale Trade,424460,Fish and Seafood Merchant Wholesalers
1044,42,Wholesale Trade,42447,Meat and Meat Product Merchant Wholesalers
1045,42,Wholesale Trade,424470,Meat and Meat Product Merchant Wholesalers
1046,42,Wholesale Trade,42448,Fresh Fruit and Vegetable Merchant Wholesalers
1047,42,Wholesale Trade,424480,Fresh Fruit and Vegetable Merchant Wholesalers
1048,42,Wholesale Trade,42449,Other Grocery and Related Products Merchant Wholesalers
1049,42,Wholesale Trade,424490,Other Grocery and Related Products Merchant Wholesalers
1050,42,Wholesale Trade,4245,Farm Product Raw Material Merchant Wholesalers
1051,42,Wholesale Trade,42451,Grain and Field Bean Merchant Wholesalers
1052,42,Wholesale Trade,424510,Grain and Field Bean Merchant Wholesalers
1053,42,Wholesale Trade,42452,Livestock Merchant Wholesalers
1054,42,Wholesale Trade,424520,Livestock Merchant Wholesalers
1055,42,Wholesale Trade,42459,Other Farm Product Raw Material Merchant Wholesalers
1056,42,Wholesale Trade,424590,Other Farm Product Raw Material Merchant Wholesalers
1057,42,Wholesale Trade,4246,Chemical and Allied Products Merchant Wholesalers
1058,42,Wholesale Trade,42461,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers
1059,42,Wholesale Trade,424610,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers
1060,42,Wholesale Trade,42469,Other Chemical and Allied Products Merchant Wholesalers
1061,42,Wholesale Trade,424690,Other Chemical and Allied Products Merchant Wholesalers
1062,42,Wholesale Trade,4247,Petroleum and Petroleum Products Merchant Wholesalers
1063,42,Wholesale Trade,42471,Petroleum Bulk Stations and Terminals
1064,42,Wholesale Trade,424710,Petroleum Bulk Stations and Terminals
1065,42,Wholesale Trade,42472,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)
1066,42,Wholesale Trade,424720,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals)
1067,42,Wholesale Trade,4248,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers"
1068,42,Wholesale Trade,42481,Beer and Ale Merchant Wholesalers
1069,42,Wholesale Trade,424810,Beer and Ale Merchant Wholesalers
1070,42,Wholesale Trade,42482,Wine and Distilled Alcoholic Beverage Merchant Wholesalers
1071,42,Wholesale Trade,424820,Wine and Distilled Alcoholic Beverage Merchant Wholesalers
1072,42,Wholesale Trade,4249,Miscellaneous Nondurable Goods Merchant Wholesalers
1073,42,Wholesale Trade,42491,Farm Supplies Merchant Wholesalers
1074,42,Wholesale Trade,424910,Farm Supplies Merchant Wholesalers
1075,42,Wholesale Trade,42492,"Book, Periodical, and Newspaper Merchant Wholesalers"
1076,42,Wholesale Trade,424920,"Book, Periodical, and Newspaper Merchant Wholesalers"
1077,42,Wholesale Trade,42493,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers"
1078,42,Wholesale Trade,424930,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers"
1079,42,Wholesale Trade,42494,Tobacco and Tobacco Product Merchant Wholesalers
1080,42,Wholesale Trade,424940,Tobacco and Tobacco Product Merchant Wholesalers
1081,42,Wholesale Trade,42495,"Paint, Varnish, and Supplies Merchant Wholesalers"
1082,42,Wholesale Trade,424950,"Paint, Varnish, and Supplies Merchant Wholesalers"
1083,42,Wholesale Trade,42499,Other Miscellaneous Nondurable Goods Merchant Wholesalers
1084,42,Wholesale Trade,424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers
1085,42,Wholesale Trade,425,Wholesale Electronic Markets and Agents and Brokers
1086,42,Wholesale Trade,4251,Wholesale Electronic Markets and Agents and Brokers
1087,42,Wholesale Trade,42511,Business to Business Electronic Markets
1088,42,Wholesale Trade,425110,Business to Business Electronic Markets
1089,42,Wholesale Trade,42512,Wholesale Trade Agents and Brokers
1090,42,Wholesale Trade,425120,Wholesale Trade Agents and Brokers
1091,44-45,Retail Trade,44-45,Retail Trade
1092,44-45,Retail Trade,441,Motor Vehicle and Parts Dealers
1093,44-45,Retail Trade,4411,Automobile Dealers
1094,44-45,Retail Trade,44111,New Car Dealers
1095,44-45,Retail Trade,441110,New Car Dealers
1096,44-45,Retail Trade,44112,Used Car Dealers
1097,44-45,Retail Trade,441120,Used Car Dealers
1098,44-45,Retail Trade,4412,Other Motor Vehicle Dealers
1099,44-45,Retail Trade,44121,Recreational Vehicle Dealers
1100,44-45,Retail Trade,441210,Recreational Vehicle Dealers
1101,44-45,Retail Trade,44122,"Motorcycle, Boat, and Other Motor Vehicle Dealers"
1102,44-45,Retail Trade,441222,Boat Dealers
1103,44-45,Retail Trade,441228,"Motorcycle, ATV, and All Other Motor Vehicle Dealers"
1104,44-45,Retail Trade,4413,"Automotive Parts, Accessories, and Tire Stores"
1105,44-45,Retail Trade,44131,Automotive Parts and Accessories Stores
1106,44-45,Retail Trade,441310,Automotive Parts and Accessories Stores
1107,44-45,Retail Trade,44132,Tire Dealers
1108,44-45,Retail Trade,441320,Tire Dealers
1109,44-45,Retail Trade,442,Furniture and Home Furnishings Stores
1110,44-45,Retail Trade,4421,Furniture Stores
1111,44-45,Retail Trade,44211,Furniture Stores
1112,44-45,Retail Trade,442110,Furniture Stores
1113,44-45,Retail Trade,4422,Home Furnishings Stores
1114,44-45,Retail Trade,44221,Floor Covering Stores
1115,44-45,Retail Trade,442210,Floor Covering Stores
1116,44-45,Retail Trade,44229,Other Home Furnishings Stores
1117,44-45,Retail Trade,442291,Window Treatment Stores
1118,44-45,Retail Trade,442299,All Other Home Furnishings Stores
1119,44-45,Retail Trade,443,Electronics and Appliance Stores
1120,44-45,Retail Trade,4431,Electronics and Appliance Stores
1121,44-45,Retail Trade,44314,Electronics and Appliance Stores
1122,44-45,Retail Trade,443141,Household Appliance Stores
1123,44-45,Retail Trade,443142,Electronics Stores
1124,44-45,Retail Trade,444,Building Material and Garden Equipment and Supplies Dealers
1125,44-45,Retail Trade,4441,Building Material and Supplies Dealers
1126,44-45,Retail Trade,44411,Home Centers
1127,44-45,Retail Trade,444110,Home Centers
1128,44-45,Retail Trade,44412,Paint and Wallpaper Stores
1129,44-45,Retail Trade,444120,Paint and Wallpaper Stores
1130,44-45,Retail Trade,44413,Hardware Stores
1131,44-45,Retail Trade,444130,Hardware Stores
1132,44-45,Retail Trade,44419,Other Building Material Dealers
1133,44-45,Retail Trade,444190,Other Building Material Dealers
1134,44-45,Retail Trade,4442,Lawn and Garden Equipment and Supplies Stores
1135,44-45,Retail Trade,44421,Outdoor Power Equipment Stores
1136,44-45,Retail Trade,444210,Outdoor Power Equipment Stores
1137,44-45,Retail Trade,44422,"Nursery, Garden Center, and Farm Supply Stores"
1138,44-45,Retail Trade,444220,"Nursery, Garden Center, and Farm Supply Stores"
1139,44-45,Retail Trade,445,Food and Beverage Stores
1140,44-45,Retail Trade,4451,Grocery Stores
1141,44-45,Retail Trade,44511,Supermarkets and Other Grocery (except Convenience) Stores
1142,44-45,Retail Trade,445110,Supermarkets and Other Grocery (except Convenience) Stores
1143,44-45,Retail Trade,44512,Convenience Stores
1144,44-45,Retail Trade,445120,Convenience Stores
1145,44-45,Retail Trade,4452,Specialty Food Stores
1146,44-45,Retail Trade,44521,Meat Markets
1147,44-45,Retail Trade,445210,Meat Markets
1148,44-45,Retail Trade,44522,Fish and Seafood Markets
1149,44-45,Retail Trade,445220,Fish and Seafood Markets
1150,44-45,Retail Trade,44523,Fruit and Vegetable Markets
1151,44-45,Retail Trade,445230,Fruit and Vegetable Markets
1152,44-45,Retail Trade,44529,Other Specialty Food Stores
1153,44-45,Retail Trade,445291,Baked Goods Stores
1154,44-45,Retail Trade,445292,Confectionery and Nut Stores
1155,44-45,Retail Trade,445299,All Other Specialty Food Stores
1156,44-45,Retail Trade,4453,"Beer, Wine, and Liquor Stores"
1157,44-45,Retail Trade,44531,"Beer, Wine, and Liquor Stores"
1158,44-45,Retail Trade,445310,"Beer, Wine, and Liquor Stores"
1159,44-45,Retail Trade,446,Health and Personal Care Stores
1160,44-45,Retail Trade,4461,Health and Personal Care Stores
1161,44-45,Retail Trade,44611,Pharmacies and Drug Stores
1162,44-45,Retail Trade,446110,Pharmacies and Drug Stores
1163,44-45,Retail Trade,44612,"Cosmetics, Beauty Supplies, and Perfume Stores"
1164,44-45,Retail Trade,446120,"Cosmetics, Beauty Supplies, and Perfume Stores"
1165,44-45,Retail Trade,44613,Optical Goods Stores
1166,44-45,Retail Trade,446130,Optical Goods Stores
1167,44-45,Retail Trade,44619,Other Health and Personal Care Stores
